text,text_en,cmp_code,eu_code,party_id,year,sentence_id,cmp_code_clean,gpt_migration
Dauerhafte Einwanderer wollen wir uns wie jedes andere Einwanderungsland selbst aussuchen.,Permanent immigrants we want to choose ourselves like any other immigration country.,602.2,,41420,2017,41420_2017_12720,602.2,1.0
"Deutschland ist auf die Einwanderung von qualifizierten und fleißigen Menschen angewiesen, wenn wir unseren Wohlstand auch zukünftig erhalten wollen.",Germany is dependent on the immigration of qualified and hard-working people if we want to maintain our prosperity in the future.,602.2,,41420,2017,41420_2017_12721,602.2,1.0
"Dazu wollen wir die Blue-Card reformieren, sodass Arbeitskräfte zu uns kommen können, die aufgrund eines mit einem in Deutschland ansässigen Arbeitgeber abgeschlossenen Arbeitsvertrags ihren Lebensunterhalt dauerhaft bestreiten können.","To this end, we want to reform the Blue Card so that workers can come to us who can earn a permanent living on the basis of an employment contract concluded with an employer based in Germany.",602.2,,41420,2017,41420_2017_12722,602.2,1.0
"Zudem wollen wir ein Punktesystem schaffen, bei dem sich Menschen aus aller Welt aufgrund ihres Bildungsgrades, Alters, ihrer Sprachkenntnisse und beruflichen Qualifikation um eine Einwanderung nach Deutschland bewerben können.","We also want to create a points system where people from all over the world can apply to immigrate to Germany based on their level of education, age, language skills and professional qualifications.",602.2,,41420,2017,41420_2017_12723,602.2,1.0
"Dabei ist auch Flüchtlingen, die sich entsprechend integriert haben, ein Rechtskreiswechsel und damit eine Einwanderungschance zu ermöglichen.",Refugees who have integrated themselves appropriately should also be given the opportunity to change their legal status and thus have a chance to immigrate.,602.2,,41420,2017,41420_2017_12724,602.2,1.0
"Natürlich nur, wenn sie dieselben Kriterien erfüllen wie Fachkräfte aus dem Ausland.","Of course, only if they meet the same criteria as skilled workers from abroad.",602.2,,41420,2017,41420_2017_12725,602.2,1.0
Zu einem geordneten Einwanderungsrecht gehören auch funktionierende Rückführungsregelungen.,An orderly immigration law also includes functioning repatriation arrangements.,602.2,,41420,2017,41420_2017_12726,602.2,1.0
"Wer kein Bleiberecht hat, muss konsequent abgeschoben werden.",Those who do not have the right to stay must be consistently deported.,601.2,,41420,2017,41420_2017_12727,601.2,1.0
"Die der fehlenden Einwanderungssystematik und viel zu langen Asylverfahren geschuldete Tendenz, dass bereits integrierte Flüchtlingsfamilien abgeschoben werden, aber umgekehrt Findige unser System ausnutzen, ist humanitär nicht verantwortbar, gesellschaftspolitisch gefährlich und auch volkswirtschaftlich ein großer Fehler.","The tendency to deport already integrated refugee families due to the lack of an immigration system and asylum procedures that take far too long, while resourceful people take advantage of our system, is irresponsible from a humanitarian point of view, dangerous from a socio-political point of view and also a big mistake in economic terms.",602.2,,41420,2017,41420_2017_12729,602.2,1.0
"Wir Freie Demokraten wollen Talente von Zuwanderern fördern, ihre Potenziale und Visionen für den Arbeitsmarkt nutzbar machen","We Free Democrats want to promote immigrants' talents, harness their potential and vision for the labor market,",602.2,,41420,2017,41420_2017_12730,602.2,1.0
"Das bisherige System der Integrationskurse als staatliches Mindestangebot für bereits Zugewanderte, genügt den Anforderungen unserer modernen Zuwanderungsgesellschaft nicht.",The current system of integration courses as a state minimum offer for already immigrated people does not meet the requirements of our modern immigration society.,602.2,,41420,2017,41420_2017_12732,602.2,1.0
Doppelte Staatsbürgerschaft,Dual citizenship,H,,41420,2017,41420_2017_12734,H,1.0
"Wir Freie Demokraten wollen, dass Deutschland ein Einwanderungsgesetz und endlich auch ein modernes Staatsbürgerschaftsrecht aus einem Guss bekommt – so wie andere erfolgreiche Einwanderungsländer auch.",We Free Democrats want Germany to have an immigration law and finally also a modern citizenship law from a single source - just like other successful immigration countries.,607.2,,41420,2017,41420_2017_12735,607.2,1.0
"Konservative wollten keine verbindliche Integration, weil sie nicht anerkannt haben, dass Deutschland ein Einwanderungsland ist.",Conservatives did not want mandatory integration because they did not recognize that Germany is an immigration country.,602.2,,41420,2017,41420_2017_12738,602.2,1.0
"Linke verweigerten Integration, weil sie in dem naiven Glauben verharrten, jeder Einwanderer sei per se eine Bereicherung und Integration gelinge von allein.",Leftists refuse integration because they persist in the naive belief that every immigrant is an enrichment per se and that integration succeeds by itself.,601.1,,41420,2017,41420_2017_12739,601.1,1.0
"Wir Freie Demokraten treten für verbindliche Integration ein, mit dem Ziel, dass Einwanderer zu Verfassungspatrioten werden und sich mit unserer offenen Gesellschaft identifizieren.","We Free Democrats advocate binding integration, with the goal of immigrants becoming constitutional patriots and identifying with our open society.",601.1,,41420,2017,41420_2017_12741,601.1,1.0
"Wir Freie Demokraten wollen, dass die doppelte Staatsangehörigkeit grundsätzlich möglich ist.",We Free Democrats want dual citizenship to be possible in principle.,607.2,,41420,2017,41420_2017_12742,607.2,1.0
"Deshalb soll die deutsche Staatsbürgerschaft nicht mehr bei Annahme einer weiteren Staatsbürgerschaft eines anderen Staates aberkannt werden, sondern nur auf Antrag des Betroffenen.","Therefore, German citizenship should no longer be revoked upon acceptance of another citizenship of another state, but only upon application of the person concerned.",607.2,,41420,2017,41420_2017_12743,607.2,1.0
"Einwanderer müssen zu deutschen Staatsbürgern werden können, ohne ihre Wurzeln und etwa Eigentum in ihrem Herkunftsland aufgeben zu müssen.","Immigrants must be able to become German citizens without having to give up their roots and property in their country of origin, for example.",607.2,,41420,2017,41420_2017_12744,607.2,1.0
Für eine Einbürgerung muss es verbindliche Bedingungen und ein klares Regelwerk geben.,There must be binding conditions and a clear set of rules for naturalization.,607.2,,41420,2017,41420_2017_12745,607.2,1.0
"Voraussetzungen sind insbesondere gute Sprachkenntnisse, eine unbefristete Aufenthaltserlaubnis seit mindestens vier Jahren, die eigene Sicherung des Lebensunterhaltes der Familie, Straflosigkeit, ein bestandener Einbürgerungstest und vor allem das uneingeschränkte Bekenntnis zur Rechtsordnung unseres Grundgesetzes.","The prerequisites are, in particular, good language skills, an unlimited residence permit for at least four years, the ability to secure one's own livelihood for the family, impunity, a passed naturalization test and, above all, an unrestricted commitment to the legal system of our Basic Law.",607.2,,41420,2017,41420_2017_12746,607.2,1.0
Für uns Freie Demokraten ist klar: Die Einbürgerung soll gleichermaßen Motivation und Ziel des Einbürgerungsprozesses sein.,"For us Free Democrats, it is clear that naturalization should be both the motivation and the goal of the naturalization process.",607.2,,41420,2017,41420_2017_12747,607.2,1.0
"Die doppelte Staatsbürgerschaft soll wie bisher auch durch Geburt in Deutschland erworben werden können, allerdings bis maximal durch die Enkel der Ersteingebürgerten.","As before, dual citizenship is to be acquired by birth in Germany, but up to a maximum by the grandchildren of the first naturalized citizens.",607.2,,41420,2017,41420_2017_12748,607.2,1.0
Dies schafft auch Kohärenz zur Regelung bei Auswanderern.,This also creates consistency to the regulation in the case of emigrants.,607.2,,41420,2017,41420_2017_12749,607.2,1.0
Grundsätzlich sollen alle Herkunftsländer außerhalb der Europäischen Union im Staatsbürgerschaftsrecht gleichbehandelt werden.,"In principle, all countries of origin outside the European Union should be treated equally in citizenship law.",607.2,,41420,2017,41420_2017_12750,607.2,1.0
"Deutsche, welche aus rechtlichen Gründen ihre zweite Staatsbürgerschaft nicht ablegen können, müssen ihre deutsche Staatsbürgerschaft behalten können.",Germans who cannot renounce their second citizenship for legal reasons must be able to keep their German citizenship.,607.2,,41420,2017,41420_2017_12751,607.2,1.0
Mehrfachstaatsbürgerschaften sind zudem von den Meldebehörden zu registrieren.,Multiple citizenships must also be registered by the registration authorities.,607.2,,41420,2017,41420_2017_12752,607.2,1.0
"Wer als Flüchtling in Deutschland anerkannt ist oder über die gesteuerte Fachkräfte-Einwanderung nach Deutschland kommen möchte, soll daher schnell erfahren, was sein Abschluss hierzulande zählt.",Anyone who is recognized as a refugee in Germany or wants to come to Germany via controlled skilled labor immigration should therefore quickly learn what their degree counts for in this country.,607.2,,41420,2017,41420_2017_12757,607.2,1.0
"Zudem sollen Eingewanderte und potenzielle Arbeitgeberinnen und Arbeitgeber einen Rechtsanspruch auf vorherige Beratung erhalten, sodass ihnen der Weg zur Anerkennung ihres Abschlusses konkret aufgezeigt wird.","In addition, immigrants and potential employers are to be given a legal right to prior counseling so that they can be specifically shown the path to recognition of their qualifications.",607.2,,41420,2017,41420_2017_12760,607.2,1.0
"Gerade jene Flüchtlinge, die über eine dauerhafte Bleibeperspektive verfügen, müssen auch schnelleren Zugang zum Arbeitsmarkt erhalten.",Especially those refugees who have a permanent perspective of staying must also be given faster access to the labor market.,607.2,,41420,2017,41420_2017_12761,607.2,1.0
"Außerdem wollen wir für Flüchtlinge eine Ausnahme vom gesetzlichen Mindestlohn, wie für Langzeitarbeitslose, einführen.","We also want to introduce an exemption from the statutory minimum wage for refugees, as we do for the long-term unemployed.",503,,41420,2017,41420_2017_12763,503,1.0
Denn der Kontakt mit Behörden ist für viele Ausländer ein regelmäßiger Kraftakt.,"After all, contact with authorities is a regular feat for many foreigners.",607.2,,41420,2017,41420_2017_12766,607.2,1.0
"Wir möchten nicht, dass sich ausländische Fachkräfte und Unternehmensgründerinnen und -gründer durch anfängliche Sprachbarrieren abschrecken lassen.",We do not want foreign specialists and company founders to be deterred by initial language barriers.,607.2,,41420,2017,41420_2017_12768,607.2,1.0
"Mit Englisch als Zweitsprache in der Verwaltung wollen wir es Einwandernden deshalb leichter machen, ihre Verwaltungsangelegenheiten zu regeln und sich über ihre Chancen und Pflichten in Deutschland zu informieren.","With English as a second language in administration, we therefore want to make it easier for immigrants to manage their administrative affairs and find out about their opportunities and obligations in Germany.",607.2,,41420,2017,41420_2017_12769,607.2,1.0
"So lassen sich Verfahren beschleunigen und überflüssige Bürokratie abbauen: Online-Klagen und elektronische Aktenführung (E-Justice) sparen Zeit und Geld und erleichtern den Informationsaustausch, zum Beispiel zwischen dem Bundesamt für Migration und Flüchtlinge und den Gerichten.","In this way, procedures can be accelerated and superfluous bureaucracy reduced: Online complaints and electronic file management (e-justice) save time and money and facilitate the exchange of information, for example between the Federal Office for Migration and Refugees and the courts.",303,,41420,2017,41420_2017_12876,303,1.0
